parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[28],-0.12571089055139598,-0.1255689560260413,0.049494576541628345,-0.20607547962539652,-0.17725195430298307,-0.07459543702524048,-0.04403473821132523
pt_residuals[29],0.08334871388121685,0.08349150831529673,0.05642119655119777,-0.009909660887559362,0.025767071022515336,0.14105143818578963,0.17634431932472922
pt_residuals[2],0,0,0,0,0,0,0
pt_residuals[30],-0.11929799294118067,-0.11901538100792952,0.05809775428841153,-0.2147164768761245,-0.179084625042297,-0.05948416424194812,-0.024405853873106995
pt_residuals[31],-0.21182347520259007,-0.21180759972500185,0.05642440834491021,-0.3048737757215314,-0.26969632330325083,-0.15375901914761597,-0.11907580255998357
pt_residuals[32],-0.19165194140298342,-0.19195253426922554,0.059031677097722626,-0.28836676840839853,-0.2523571332408505,-0.13095918859109124,-0.09490083171363405
pt_residuals[33],-0.07552234996626149,-0.07529478269355416,0.05404932478711678,-0.1648035255406491,-0.13122595193834574,-0.02025633770256545,0.014210292232924466
pt_residuals[34],0.02546188850232592,0.024445434618174555,0.053992268052775,-0.061225479922742354,-0.02971555805198032,0.08107460919566759,0.11642960807320983
pt_residuals[35],0.07070334513986605,0.07040468204817707,0.05214667404918998,-0.014107395984370337,0.01729563968282187,0.124602790884003,0.15675445793297674
pt_residuals[36],-0.09770533849208757,-0.09816981631719307,0.04941844928069342,-0.17753727401395455,-0.14874959477316474,-0.0464312980594494,-0.015830905234873138
pt_residuals[37],-0.23019775640587314,-0.23037867974077753,0.05092964610121331,-0.31311910010565913,-0.28240429918137067,-0.17782643450048166,-0.14554063152087743
pt_residuals[38],-0.21489788093706286,-0.21530546231792907,0.05260768695527495,-0.29993211316714036,-0.2688088343517929,-0.16075366427707657,-0.12803489621943925
pt_residuals[39],0.05154643039627325,0.05143245070293434,0.053186104863924194,-0.03530971735205468,-0.003335447434720667,0.10639627373764406,0.13888347699847112
pt_residuals[3],0,0,0,0,0,0,0
