parameter,mean,median,sd,lower5,lower15,upper85,upper95
wage2_init[5],0.34094329772875076,0.31562317819404484,0.7626629479899647,-0.7163164937490902,-0.4201916848562926,1.115941817619937,1.6114084424580077
wage3_init[1],0.9078485654096675,0.9071565765946245,0.09547147299175546,0.7666719147484091,0.8121365791419158,1.0122105911969252,1.0655705094293009
wage3_init[2],0.8850676205149836,0.88163912555533,0.10993830504575824,0.7075870409620091,0.7860046003501411,1.0022145989560247,1.0832766187391734
wage3_init[3],0.7177151930167162,0.7132614507776357,0.11166622716271496,0.5371633541139464,0.5908987037605433,0.8344473749112147,0.9090196271174573
wage3_init[4],0.7315503250323734,0.7404983559153485,0.11438901876456731,0.5483077781219805,0.6111054124089692,0.8448879675206359,0.905717410384334
wage3_init[5],0.7271639103050525,0.7249481081362553,0.11579015015662046,0.5318392125639712,0.6050913056093358,0.8512469278380338,0.9288541148551129
wage_missing[1],0.8089249903527879,0.788745713066278,0.6200917496215469,-0.15276849155018601,0.1425977228855283,1.4508180849232943,1.8444496959951076
wage_missing[2],0.7940015676429417,0.8295888943884555,0.6342029770873157,-0.23852060850898085,0.049224236140484344,1.4584788120038463,1.7671950806916925
wage_missing[3],0.795420354133545,0.7918142918492301,0.1257295720231265,0.5938723722440089,0.6732698663939181,0.9106566349140437,1.00388408734324
xi_pt[1],0.5130718093675745,0.5029836042394437,0.11588590969522597,0.31717416151882954,0.40184972455587525,0.6330121109945881,0.7023238258738348
xi_pt[2],0.5670081900983904,0.5694834596388272,0.12226169865642189,0.3842659478697857,0.43406713024372534,0.6904184303203101,0.7836423568494519
xi_wage1[1],4.892101539650347,4.95133056370204,0.6555232938344673,3.850520379009457,4.115031548776774,5.576918679943201,5.926455309583457
xi_wage1[2],-0.022506777606379036,-0.06910540265494947,0.7260157237853042,-1.1715842956657525,-0.7568309187233925,0.7368857391126034,1.1917736271234416
xi_wage2[1],5.111249318640898,5.103657319930649,0.7194530183420443,3.9290354686509388,4.37465649762932,5.86812543486797,6.299543713230737
xi_wage2[2],-1.35956425601315,-1.4049607491116851,0.9005026788561409,-2.9523057892557603,-2.2988812951945823,-0.4299687565874245,0.12365514804125524
xi_wage3[1],-0.31822543995322466,-0.3255289457561526,0.1313741841291539,-0.5327293883454296,-0.45520881780701195,-0.16916387460866344,-0.09322412024483478
xi_wage3[2],-0.25489061487216674,-0.2568641053422842,0.13528018930409227,-0.46497983927305303,-0.401610078784302,-0.106077844771231,-0.02940326576857454
