parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[36],-0.12658694425351424,-0.12652809857415426,0.048411944757339155,-0.20386023580048315,-0.1773903241092843,-0.07785136038338114,-0.05059991808415082
pt_residuals[37],-0.20291214266900398,-0.20364999561763258,0.053065536726228844,-0.2927427456851826,-0.25606086227306035,-0.14392798765886733,-0.12333580059932585
pt_residuals[38],-0.22521091311792052,-0.22495454036468526,0.047909406125776925,-0.29848733126930493,-0.27683417259191456,-0.17228891869945073,-0.148359070114255
pt_residuals[39],0.007978753373507884,0.008823193068155766,0.051367782870717735,-0.07829401902513558,-0.04840879618921908,0.06156278898313141,0.08921819605296258
pt_residuals[3],0,0,0,0,0,0,0
pt_residuals[40],0.043969332075544945,0.04328657273304698,0.05429318682636189,-0.04309010058415191,-0.011813775006762627,0.10113120985810456,0.1298600811908639
pt_residuals[41],0.23050550613587034,0.22977778118973724,0.06350147941112208,0.11496482455483514,0.17153261888616417,0.29611517056218856,0.33691784394612073
pt_residuals[42],0.16955185919820434,0.1724369817042859,0.06430403564662567,0.05482296307653943,0.10760475578372529,0.23612947966199993,0.27055644933827977
pt_residuals[43],0.2185569944298195,0.21548834861589738,0.061388482949549884,0.1280407540569841,0.1573978416814388,0.2794636293609244,0.32967486353193654
pt_residuals[44],0.24823915672868385,0.2515848047127252,0.059510276897405394,0.14293449965194777,0.18372440654272032,0.30814223191490553,0.34643665625954606
pt_residuals[45],-0.2118974479737662,-0.21164629375933852,0.0637310029440077,-0.3099269334965551,-0.2783710690255372,-0.147735766900058,-0.10557082726222744
pt_residuals[46],0.16017251350187395,0.15829084910894126,0.09665667606519816,-0.005023283554979338,0.057377729017436555,0.25731623650990687,0.3084665622359435
pt_residuals[47],-0.058348293703963945,-0.05939192924143172,0.0921935695827872,-0.204638236555657,-0.15250443566399052,0.04649730432999268,0.07821394273936197
pt_residuals[48],-0.03116283143707237,-0.023565382824982384,0.09132904686953683,-0.1830686756491595,-0.13310075044793385,0.06130993098387303,0.09310309910570076
pt_residuals[49],-0.06957022573026576,-0.06523483709057132,0.0954694165604617,-0.22536952355022483,-0.16948796685656176,0.02682711375347159,0.08721528309825066
pt_residuals[4],0,0,0,0,0,0,0
pt_residuals[50],0.13434351457545063,0.13405073231382836,0.09513851988899304,-0.00986437981704943,0.03966674552451757,0.22708669916184357,0.28827864720843904
pt_residuals[51],-0.27619646581903856,-0.2699791259936697,0.09093277364033692,-0.4164172645030679,-0.3703509615008172,-0.17564349400555218,-0.13387851859243788
pt_residuals[52],-0.02781076336084249,-0.028293718966320214,0.09627119187240728,-0.18217396166245012,-0.12624169824854753,0.06772577129043873,0.12520915156262621
pt_residuals[53],-0.09785070896588645,-0.10176187374988283,0.09521851431291697,-0.23923214998206271,-0.19288835898071136,0.010590781050154449,0.05400425392936073
pt_residuals[54],0.09387219456221382,0.0982687525714952,0.10637915888720727,-0.08691120400049956,-0.011666592653108735,0.19905304576009114,0.2715264279703673
pt_residuals[55],0.10718282157797018,0.10743721249773058,0.06900981885241202,-0.0015164850949223908,0.030171557915881816,0.18936791181839221,0.2186645695203653
pt_residuals[56],-0.25309920857985624,-0.2596758107350001,0.06868736438128527,-0.3648587687560797,-0.3153192289621091,-0.1798911781778973,-0.1385459722669252
pt_residuals[57],-0.025196822295334768,-0.032649266044811776,0.06757334969513293,-0.12880065061632667,-0.09177604336164923,0.05026208318969869,0.09320696028094151
pt_residuals[58],-0.24746696869157112,-0.24789938979832798,0.06412040811552007,-0.34642348636073644,-0.30874563013373,-0.18804258912170393,-0.14854639552947566
pt_residuals[59],-0.09760806184074769,-0.10746594067178467,0.06528850759324586,-0.19403868308908545,-0.1597078115269696,-0.023063328117260307,0.009824242496933725
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.02842052321859842,0.024119087210627888,0.05197367140314446,-0.05618320918797309,-0.02185737059741095,0.08482480072058804,0.11340159573183436
pt_residuals[61],-0.1309151150122733,-0.12666055601809506,0.05850726472518321,-0.23104888482173608,-0.18912286811567022,-0.07002399515610654,-0.03740509257718018
pt_residuals[62],-0.09044270130224052,-0.08798894300163906,0.054997864044365186,-0.19422233678107648,-0.14639867476089793,-0.03779146965148466,0.007356614969004749
pt_residuals[63],-0.058869741500066373,-0.06281836250608408,0.056565178785350494,-0.15259500004503238,-0.11462400876785826,-0.006072292240710929,0.037617787502039216
pt_residuals[64],0.18928739724005883,0.19397078985073757,0.05155760797523778,0.1036186701192764,0.13132465667558166,0.24265114225134843,0.2757383016212745
