date_qtr,expectations,import_price,unemp_gap,momentum,dummies,ulc_demeaned,fitted,actual,residuals,forecast_error_h1,forecast_error_h2,forecast_error_h3,forecast_error_h4
2021 Q2,0.6424610044529486,0.027593734359674923,-0.2880039846193944,0.016684267500909348,0,0.1569203806170969,0.5556554023112354,0.5,-0.05565540231123545,0.2443445976887646,0.44434459768876455,0.9443445976887646,1.0443445976887646
2021 Q3,0.6424610044529486,-0.002084047923728298,-0.19487895661156926,0.016192325021786275,0.4294225698675762,0.0682985194113687,0.9594114142183822,0.8,-0.15941141421838212,0.040588585781617836,0.5405885857816178,0.6405885857816179,0.8405885857816179
2021 Q4,0.6424610044529486,-0.002949018266982675,-0.12351267263937647,0.01165941063356008,0.4294225698675762,-0.01912071666408535,0.9379605773836405,1,0.06203942261635953,0.5620394226163595,0.6620394226163596,0.8620394226163596,0.7620394226163595
2022 Q1,0.6424610044529486,-0.09297035149400901,0.005146059884833007,-6.56082591218136e-4,0.9593651789039137,-0.03375099600830831,1.4795948131481598,1.5,0.02040518685184023,0.12040518685184032,0.3204051868518403,0.22040518685184018,-0.2795948131481598
2022 Q2,0.6424610044529486,-0.06309015822173544,0.08611835241060294,0.017200587446965003,0.9593651789039137,-0.02016207514916832,1.6218928898435263,1.6,-0.02189288984352622,0.17810711015647374,0.07810711015647365,-0.42189288984352635,-0.7218928898435263
2022 Q3,0.6424610044529486,0.009225858884503575,0.18731764876180768,0.007669669529553554,0.9593651789039137,0.051407842767578094,1.857447203300305,1.8,-0.05744720330030506,-0.15744720330030515,-0.6574472033003051,-0.9574472033003051,-0.6574472033003051
2022 Q4,0.6424610044529486,0.03039409770985975,0.2734614878936922,0.00800550295113804,0.9593651789039137,-0.06548024597043131,1.848207025941121,1.7,-0.148207025941121,-0.648207025941121,-0.9482070259411209,-0.648207025941121,-0.9482070259411209
2023 Q1,0.6424610044529486,0.017042630246833612,0.3107991863843741,9.369848833309812e-4,0.4294225698675762,-0.0606659355853474,1.339996440249716,1.2,-0.13999644024971603,-0.43999644024971596,-0.13999644024971603,-0.43999644024971596,-0.339996440249716
2023 Q2,0.6424610044529486,0.004223107650680737,0.3412557007681294,-0.003672209753088711,0,-0.05292343270295971,0.9313441704157104,0.9,-0.03134417041571036,0.2686558295842896,-0.03134417041571036,0.06865582958428962,-0.03134417041571036
2023 Q3,0.6424610044529486,0.04032749321686389,0.3259876288190027,5.663055195176558e-4,0,-0.007828497458364789,1.001513934549968,1.2,0.198486065450032,-0.10151393454996793,-0.0015139345499679546,-0.10151393454996793,-0.2015139345499679
2023 Q4,0.6424610044529486,-0.005898686459883822,0.2825881993309097,-0.0013680929651766474,0,-0.04376677598999446,0.8740156483688034,0.9,0.02598435163119661,0.1259843516311966,0.02598435163119661,-0.07401564836880337,-0.3740156483688034
2024 Q1,0.6424610044529486,0.02060590281731505,0.27128231350644716,-0.00649686053814292,0,-0.04230772164005411,0.8855446385985137,1,0.11445536140148627,0.014455361401486289,-0.08554463859851369,-0.38554463859851373,-0.18554463859851378
2024 Q2,0.6424610044529486,0.019511925080806142,0.22750175617044746,-2.3401769050187735e-4,0,-0.06035739999962024,0.8288832680140801,0.9,0.07111673198591995,-0.028883268014080032,-0.3288832680140801,-0.12888326801408012,-0.2288832680140801
2024 Q3,0.6424610044529486,-0.031848990636969894,0.19356947090012486,-0.003199860196949663,0,-0.024768689173047646,0.7762129353461064,0.8,0.023787064653893686,-0.27621293534610636,-0.0762129353461064,-0.17621293534610638,0.22378706465389364
2024 Q4,0.6424610044529486,-0.0037853761034836947,0.19547125654934888,-0.002054473454510307,0,-0.004142836668486798,0.8279495747758168,0.5,-0.32794957477581677,-0.1279495747758168,-0.2279495747758168,0.17205042522418323,0.07205042522418326
2025 Q1,0.6424610044529486,0.0022214507438240573,0.17422982012228838,0.0027080224263761683,0,-0.023191018113703082,0.7984292796317342,0.7,-0.0984292796317342,-0.19842927963173418,0.20157072036826584,0.10157072036826587,0.0015707203682658877
2025 Q2,0.6424610044529486,-7.532779168676279e-4,0.17325520414478596,-0.002046424294738374,0,-0.04015816375356115,0.7727583426325675,0.6,-0.1727583426325675,0.22724165736743251,0.12724165736743254,0.02724165736743256,0.02724165736743256
2025 Q3,0.6424610044529486,-0.02306642543581059,0.16105432986711285,-0.001477886948745222,0,-0.03584155226349283,0.7431294696720129,1,0.2568705303279871,0.15687053032798715,0.05687053032798717,0.05687053032798717,0.05687053032798717
2025 Q4,0.6424610044529486,-0.0012669627582400885,0.15661040945435017,-0.003919021534279735,0,-0.011743006399629849,0.7821424232151492,0.9,0.11785757678485087,0.017857576784850893,0.017857576784850893,0.017857576784850893,0.017857576784850893
2026 Q1,0.6424610044529486,0.02582453195309441,0.15025626684465715,0.0014126675870952876,0,-8.555608429526118e-5,0.8198689147535001,0.8,-0.019868914753500055,-0.019868914753500055,-0.019868914753500055,-0.019868914753500055,-0.019868914753500055
2026 Q2,0.6424610044529486,0.013713353117237759,0.12567531428327527,8.705773234520246e-4,0,-0.022070214199076323,0.7606500349778373,0.8,0.0393499650221627,0.0393499650221627,0.0393499650221627,0.0393499650221627,0.0393499650221627
2026 Q3,0.6424610044529486,0.03067716999917176,0.1307077818812908,-0.004888448496889042,0,0.0050690252223324975,0.8040265330588547,0.8,-0.004026533058854698,-0.004026533058854698,-0.004026533058854698,-0.004026533058854698,NA
2026 Q4,0.6424610044529486,0.009742561978618508,0.11728157017636523,-0,0,-0.010906073502210721,0.7585790631057217,0.8,0.04142093689427839,0.04142093689427839,0.04142093689427839,NA,NA
2027 Q1,0.6424610044529486,-0.019860522084096194,0.10261529987927076,-0,0,-0.008399466381290802,0.7168163158668324,0.8,0.08318368413316768,0.08318368413316768,NA,NA,NA
2027 Q2,0.6424610044529486,-0.007785326404016531,0.10124678858380148,-0,0,-0.008399466381290802,0.7275230002514427,0.8,0.07247699974855737,NA,NA,NA,NA
