period,median,lower90,upper90,date,region
13,5.895513970707832,5.416007617746567,6.450426387880361,2000 Q4,SA
14,5.904510839265708,5.418427735759024,6.471515356106003,2001 Q1,SA
15,5.913944800475171,5.423149384853596,6.48845341676284,2001 Q2,SA
16,5.917973709779274,5.423157430585092,6.5027225698158135,2001 Q3,SA
17,5.924669479191173,5.422058178279325,6.526082903640971,2001 Q4,SA
18,5.926294436817946,5.423279531216295,6.536121813977359,2002 Q1,SA
19,5.929336482372375,5.4242300015999945,6.541499365422593,2002 Q2,SA
20,5.929006211549443,5.421745803894296,6.550434613734145,2002 Q3,SA
21,5.929838445847076,5.41695538162903,6.55294372020959,2002 Q4,SA
22,5.927694873796151,5.416966022308367,6.552491974987657,2003 Q1,SA
23,5.923928093360432,5.417397321466923,6.551435161767537,2003 Q2,SA
24,5.922470471053691,5.413243074648521,6.542545034161878,2003 Q3,SA
25,5.918415599987128,5.407739912457256,6.54239327618817,2003 Q4,SA
26,5.913639754281842,5.403555778396637,6.53444326253224,2004 Q1,SA
27,5.90701666152445,5.4026897127279465,6.5289633752241,2004 Q2,SA
28,5.903388264669956,5.396487587434525,6.522868643618217,2004 Q3,SA
29,5.897217089381327,5.390099931837116,6.516348954912231,2004 Q4,SA
30,5.891014415629991,5.383152361605357,6.506484848049734,2005 Q1,SA
31,5.883996142779023,5.378056269188834,6.497545969434228,2005 Q2,SA
32,5.879095547536316,5.3721230785892145,6.485691094875917,2005 Q3,SA
33,5.873582571029208,5.369282946658777,6.477403088472409,2005 Q4,SA
34,5.868271618921662,5.362631108727004,6.470683097660773,2006 Q1,SA
35,5.862727243219068,5.352619264827459,6.467799067553608,2006 Q2,SA
36,5.853365886720821,5.350138657769514,6.4635756182202755,2006 Q3,SA
37,5.846603832965268,5.341951363328055,6.45963993234191,2006 Q4,SA
38,5.84221093613832,5.333853206732176,6.453312908334013,2007 Q1,SA
39,5.833728154814381,5.3233179812626314,6.441396831933804,2007 Q2,SA
40,5.821183378708104,5.31948895388324,6.428132241566922,2007 Q3,SA
41,5.812196556908843,5.306328145286963,6.412838705992,2007 Q4,SA
42,5.798318379200479,5.290713754690264,6.401893766756577,2008 Q1,SA
43,5.78907586953827,5.280538507285374,6.388987206580539,2008 Q2,SA
44,5.771475959785919,5.26491461162947,6.371360053646236,2008 Q3,SA
45,5.7628608656342735,5.248017769679244,6.361849766583974,2008 Q4,SA
46,5.746200446415742,5.234667646522689,6.345965670602945,2009 Q1,SA
47,5.736237495068595,5.22678050322901,6.331425099353116,2009 Q2,SA
48,5.722137062717498,5.206304066091144,6.315409499826702,2009 Q3,SA
49,5.711793530176509,5.193122684542077,6.304795676258629,2009 Q4,SA
50,5.7003237671185705,5.180304604555385,6.298242834860004,2010 Q1,SA
51,5.690722331057456,5.168363196385157,6.286305127616994,2010 Q2,SA
