date_qtr,expectations,import_price,unemp_gap,momentum,dummies,residuals,aena_demeaned
1997 Q4,NA,NA,NA,NA,NA,NA,NA
1998 Q1,NA,NA,NA,NA,NA,NA,NA
1998 Q2,NA,NA,NA,NA,NA,NA,NA
1998 Q3,NA,NA,NA,NA,NA,NA,NA
1998 Q4,NA,NA,NA,NA,NA,NA,NA
1999 Q1,NA,NA,NA,NA,NA,NA,NA
1999 Q2,NA,NA,NA,NA,NA,NA,NA
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
2015 Q2,0.7340612242328945,-0.05519274579751882,-0.28178629465648264,0.0013605939340055233,0,0.1977401696001797,0.003817052686921736
2015 Q3,0.7293199386051666,-0.055021257046131575,-0.29392492052735136,0.004965611212653357,0,-0.07536020788118375,-0.009979164363153324
2015 Q4,0.724417931430736,0.00616238442300187,-0.2719758975128606,-0.004590354311404391,0,0.1200006900363389,0.025985245934188193
2016 Q1,0.7087131402957917,-0.026487645902647693,-0.2691132023735218,0.009794744539534812,0,-0.2064082359800613,-0.01649880057909565
2016 Q2,0.7092297452673358,0.03042300658065515,-0.2575176763580713,0.0010822266287014233,0,0.022511972832892635,-0.005729274951513719
2016 Q3,0.6755126607912169,0.07555267356099109,-0.24829490221941408,0.003192039052898606,0,-0.20931786927054302,0.003355398084850635
2016 Q4,0.6761211066465911,0.020312068891114154,-0.25174858318897536,8.127951669404254e-4,0,-0.055094740670150855,0.009597353154480555
2017 Q1,0.6732281188059435,0.01619432234236312,-0.2572054483350652,-0.002109411492116485,0,0.07862747865806563,-0.008735059979190472
2017 Q2,0.6698529663251879,0.010722608942114454,-0.24913921624227714,-0.002208245593738986,0,0.07089256341881123,-1.2067685009738626e-4
2017 Q3,0.6774872397935636,-0.040862832964663996,-0.24882835959852562,0.006411328242440541,0,-0.002401839351781454,0.008194463878966886
2017 Q4,0.6697266851099216,-0.03676944806402151,-0.24226391936059197,0.0017509765478916609,0,0.004059649797522047,0.003496055969278209
2018 Q1,0.6659267685414518,0.006548348712122291,-0.24112725571998936,0.0012682924201058877,0,0.08211473879471198,-0.014730892748402604
2018 Q2,0.6576036884443507,0.006350156287521845,-0.23489360908072637,-0.001653087264508599,0,-0.025744268277613946,-0.0016628801090236304
2018 Q3,0.6598308298772302,-0.007103491064209492,-0.21772193476582602,0.003351284351880228,0,-0.041059994079964746,0.002703305680889905
2018 Q4,0.6647902376040546,-0.007650648457543508,-0.20122044854390728,0.008240506434833927,0,0.038266371999172155,-0.002426019036609916
2019 Q1,0.6603244746278168,-0.03194886592666486,-0.18753266296861826,0.004720201139076012,0,-0.15527561986923322,0.009712472997623503
2019 Q2,0.6603244746278168,0.00398541540105413,-0.19043581890025305,2.3608499368151324e-5,0,-0.06865402865048087,-0.0052436509775052
2019 Q3,0.6603244746278168,0.025420628835086646,-0.19246991973380748,-0.005706984541899505,0,-0.07454881503082955,-0.013019384156367
2019 Q4,0.6603244746278168,0.005103506148053364,-0.19330825784672856,-0.001013406667007902,0,-0.09559348578080523,0.02448716951867152
2020 Q1,0.6603244746278168,0.004292375040448134,-0.1972331471667434,0.0027060001562979486,0,0.059049724531386294,-0.02913942718920581
2020 Q2,0.6603244746278168,-0.0010437946532552962,-0.2967923428632107,-3.15550896963226e-4,0,-0.4812339017396252,0.01906111552523761
2020 Q3,0.6603244746278168,-0.009891190716192554,-0.32508682293969077,-0.04007222847125744,0,0.028768009609569323,-0.014042242110245417
2020 Q4,0.6603244746278168,-0.005156410886101635,-0.36498518396669943,-0.0037416462434693575,0,0.18893441740720107,0.02462434906125249
2021 Q1,0.6603244746278168,0.05048483199992002,-0.35590706432680563,0.007956551682746102,0,0.014858264026944568,-0.07771705801062194
